Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
02.01.2021 19:15;02.01.2021 19:30;1.198,25;281,50;313,00;799,50;0,25;55,25;2.036,25;3.335,75;1.117,00;2.530,00;550,00;401,75
02.01.2021 19:30;02.01.2021 19:45;1.199,25;281,50;337,25;826,50;0,25;55,25;2.036,50;3.339,50;1.115,25;2.528,50;446,25;399,75
02.01.2021 19:45;02.01.2021 20:00;1.192,50;278,25;356,25;851,25;0,25;55,25;2.037,00;3.331,50;1.115,75;2.524,50;352,75;400,75
02.01.2021 20:00;02.01.2021 20:15;1.185,00;285,00;356,00;867,75;0,25;55,25;2.036,75;3.323,00;1.117,00;2.507,75;607,75;402,00
02.01.2021 20:15;02.01.2021 20:30;1.179,50;277,00;347,25;892,75;0,25;55,00;2.037,50;3.292,75;1.124,75;2.509,75;389,50;401,00
02.01.2021 20:30;02.01.2021 20:45;1.176,25;278,00;346,75;918,50;0,25;55,50;2.037,00;3.277,00;1.126,25;2.509,50;349,25;399,75
02.01.2021 20:45;02.01.2021 21:00;1.176,25;277,75;363,00;945,50;0,25;55,50;2.034,25;3.259,75;1.125,75;2.490,75;268,25;401,75
02.01.2021 21:00;02.01.2021 21:15;1.167,50;299,25;366,00;970,00;0,25;55,25;2.035,25;3.285,75;1.096,75;2.477,75;204,25;402,50
02.01.2021 21:15;02.01.2021 21:30;1.163,00;279,75;371,00;998,00;0,25;55,50;2.037,00;3.266,00;1.053,50;2.482,25;204,25;401,00
02.01.2021 21:30;02.01.2021 21:45;1.164,75;283,50;395,50;1.049,25;0,25;55,25;2.034,00;3.254,75;1.032,00;2.478,25;51,00;400,75
02.01.2021 21:45;02.01.2021 22:00;1.162,25;280,25;400,75;1.087,00;0,25;55,50;2.034,25;3.236,50;1.018,50;2.473,50;56,75;402,00
02.01.2021 22:00;02.01.2021 22:15;1.152,75;297,50;398,75;1.138,50;0,25;55,50;2.035,75;3.224,25;987,00;2.455,75;89,00;401,75
02.01.2021 22:15;02.01.2021 22:30;1.146,50;286,25;418,75;1.183,50;0,25;55,50;2.034,75;3.206,75;975,50;2.369,75;102,00;402,50
02.01.2021 22:30;02.01.2021 22:45;1.147,00;286,25;444,50;1.221,50;0,25;55,50;2.033,25;3.185,75;976,00;2.315,00;109,00;402,00
02.01.2021 22:45;02.01.2021 23:00;1.147,75;282,00;506,25;1.269,25;0,25;55,50;2.034,25;3.177,50;956,75;2.215,50;136,00;402,00
02.01.2021 23:00;02.01.2021 23:15;1.135,75;280,25;547,50;1.317,25;0,25;55,50;2.033,25;3.143,75;928,75;2.102,25;167,25;402,75
02.01.2021 23:15;02.01.2021 23:30;1.134,50;280,00;577,50;1.363,50;0,25;55,75;2.034,00;3.064,25;936,25;2.045,50;125,25;403,50
02.01.2021 23:30;02.01.2021 23:45;1.129,50;279,00;630,00;1.420,25;0,25;55,75;2.033,25;3.001,00;956,25;2.006,50;58,75;401,50
02.01.2021 23:45;03.01.2021 00:00;1.132,75;278,50;682,50;1.489,00;0,25;55,75;2.016,50;2.916,75;967,75;1.973,00;24,50;402,50
03.01.2021 00:00;03.01.2021 00:15;1.125,25;282,50;713,25;1.555,00;0,25;55,75;2.012,50;2.822,75;1.018,75;1.743,00;67,75;413,75
03.01.2021 00:15;03.01.2021 00:30;1.122,75;291,25;686,50;1.593,75;0,25;55,50;2.003,75;2.736,25;1.042,75;1.722,25;26,25;412,50
03.01.2021 00:30;03.01.2021 00:45;1.122,75;286,25;656,50;1.658,75;0,25;54,75;1.994,25;2.675,00;1.013,50;1.649,50;11,75;413,25
03.01.2021 00:45;03.01.2021 01:00;1.121,25;283,25;699,25;1.709,75;0,25;54,50;1.982,75;2.607,00;1.001,00;1.562,25;5,50;415,00
03.01.2021 01:00;03.01.2021 01:15;1.117,75;285,75;671,75;1.784,00;0,25;54,75;1.965,00;2.606,50;977,50;1.518,00;80,00;412,50
03.01.2021 01:15;03.01.2021 01:30;1.119,25;274,75;656,25;1.844,50;0,25;55,00;1.945,75;2.564,75;970,75;1.517,25;17,25;415,25
03.01.2021 01:30;03.01.2021 01:45;1.115,75;283,25;684,50;1.898,50;0,25;55,00;1.920,50;2.509,50;915,25;1.502,00;4,25;414,00
03.01.2021 01:45;03.01.2021 02:00;1.121,75;276,50;717,75;1.935,00;0,25;55,25;1.906,00;2.447,75;903,50;1.515,75;4,25;414,75
03.01.2021 02:00;03.01.2021 02:15;1.118,25;282,75;757,50;1.996,50;0,25;55,00;1.893,75;2.408,25;890,75;1.492,25;5,00;414,00
03.01.2021 02:15;03.01.2021 02:30;1.118,75;283,25;818,50;2.059,50;0,25;55,25;1.884,25;2.368,50;867,50;1.485,50;5,50;413,00
03.01.2021 02:30;03.01.2021 02:45;1.116,25;277,00;843,50;2.096,50;0,25;55,25;1.880,00;2.338,50;827,50;1.491,00;18,25;413,00
03.01.2021 02:45;03.01.2021 03:00;1.111,75;278,25;800,25;2.167,50;0,25;55,00;1.883,75;2.296,00;793,75;1.475,50;18,00;413,75
03.01.2021 03:00;03.01.2021 03:15;1.110,75;288,00;827,00;2.194,00;0,25;54,75;1.895,25;2.279,00;765,75;1.480,00;18,75;413,25
03.01.2021 03:15;03.01.2021 03:30;1.110,25;278,75;893,75;2.245,50;0,25;54,75;1.893,50;2.296,25;723,00;1.484,75;17,75;412,75
03.01.2021 03:30;03.01.2021 03:45;1.106,75;281,50;907,00;2.310,25;0,25;55,00;1.911,25;2.283,50;705,75;1.468,25;18,00;411,25
03.01.2021 03:45;03.01.2021 04:00;1.113,25;276,00;925,00;2.345,25;0,25;55,00;1.912,50;2.150,50;709,00;1.476,00;37,00;410,50
03.01.2021 04:00;03.01.2021 04:15;1.116,00;294,00;918,75;2.383,00;0,25;55,00;1.904,25;2.069,00;717,25;1.474,25;34,25;412,50
03.01.2021 04:15;03.01.2021 04:30;1.113,50;283,50;924,75;2.458,00;0,25;55,00;1.905,75;2.047,75;708,50;1.477,00;42,50;414,75
03.01.2021 04:30;03.01.2021 04:45;1.116,25;288,75;938,00;2.508,25;0,25;55,00;1.901,75;2.008,00;696,25;1.475,50;40,25;414,00
03.01.2021 04:45;03.01.2021 05:00;1.112,50;284,50;999,50;2.556,50;0,25;55,00;1.907,75;1.979,25;660,00;1.478,25;18,50;414,50
03.01.2021 05:00;03.01.2021 05:15;1.118,00;290,50;1.087,50;2.636,75;0,25;55,00;1.908,25;1.974,25;641,25;1.490,00;74,25;414,50
03.01.2021 05:15;03.01.2021 05:30;1.115,75;279,00;1.136,25;2.758,75;0,25;55,00;1.907,00;1.954,25;648,50;1.484,25;40,00;414,25
03.01.2021 05:30;03.01.2021 05:45;1.116,75;288,25;1.183,00;2.831,25;0,25;55,00;1.894,75;1.940,25;672,75;1.480,25;6,00;415,50
03.01.2021 05:45;03.01.2021 06:00;1.116,75;295,25;1.200,00;2.831,75;0,25;55,00;1.887,25;1.906,75;702,25;1.489,00;6,00;414,25
03.01.2021 06:00;03.01.2021 06:15;1.124,75;295,75;1.218,25;2.909,00;0,25;55,00;1.878,25;1.812,25;753,75;1.499,00;14,25;413,75
03.01.2021 06:15;03.01.2021 06:30;1.127,00;289,75;1.243,00;3.017,50;0,25;55,00;1.900,50;1.791,00;796,50;1.495,50;19,00;415,00
03.01.2021 06:30;03.01.2021 06:45;1.127,00;290,25;1.235,50;3.132,75;0,25;54,75;1.904,25;1.785,25;852,50;1.497,00;23,25;413,50
03.01.2021 06:45;03.01.2021 07:00;1.127,25;284,00;1.250,50;3.192,75;0,25;54,75;1.907,00;1.821,75;873,50;1.488,25;15,50;409,25
03.01.2021 07:00;03.01.2021 07:15;1.141,50;288,75;1.241,50;3.284,25;0,25;54,75;1.919,75;1.873,25;863,50;1.509,25;64,75;405,75
03.01.2021 07:15;03.01.2021 07:30;1.136,50;288,75;1.236,50;3.347,00;0,25;55,00;1.917,75;1.882,75;866,75;1.529,25;47,25;407,00
03.01.2021 07:30;03.01.2021 07:45;1.143,50;291,00;1.217,25;3.378,75;0,25;55,00;1.904,00;1.899,75;864,75;1.526,50;46,25;408,50
03.01.2021 07:45;03.01.2021 08:00;1.144,50;291,00;1.228,25;3.380,00;0,50;55,00;1.889,00;1.930,50;877,50;1.537,00;49,00;412,50
03.01.2021 08:00;03.01.2021 08:15;1.158,00;292,75;1.274,25;3.380,50;11,00;55,00;1.887,75;2.036,75;913,75;1.560,00;45,00;414,50
03.01.2021 08:15;03.01.2021 08:30;1.161,00;292,25;1.272,50;3.401,00;33,25;55,00;1.887,75;2.132,25;942,25;1.560,50;61,75;416,25
03.01.2021 08:30;03.01.2021 08:45;1.161,00;283,25;1.259,75;3.441,75;22,00;55,00;1.885,25;2.205,00;975,00;1.555,50;79,75;414,00
03.01.2021 08:45;03.01.2021 09:00;1.163,75;280,00;1.271,00;3.534,75;18,75;55,00;1.890,25;2.254,50;977,75;1.566,00;158,25;414,75
03.01.2021 09:00;03.01.2021 09:15;1.166,25;283,50;1.311,50;3.544,50;34,50;55,00;1.881,25;2.330,50;967,50;1.582,75;66,50;412,50
03.01.2021 09:15;03.01.2021 09:30;1.161,75;284,75;1.323,75;3.552,75;57,75;55,00;1.885,25;2.374,25;973,75;1.601,25;83,00;407,00
03.01.2021 09:30;03.01.2021 09:45;1.168,25;286,50;1.411,50;3.514,00;88,75;55,00;1.891,50;2.380,25;972,50;1.601,00;118,25;411,75
03.01.2021 09:45;03.01.2021 10:00;1.172,00;288,00;1.476,25;3.479,00;121,00;55,25;1.893,00;2.390,00;933,50;1.614,25;171,75;414,50
03.01.2021 10:00;03.01.2021 10:15;1.171,25;279,50;1.506,25;3.487,00;155,25;55,25;1.892,75;2.469,75;907,75;1.613,00;63,50;414,50
03.01.2021 10:15;03.01.2021 10:30;1.172,50;287,25;1.517,75;3.549,75;193,00;55,00;1.892,50;2.562,00;908,00;1.617,50;61,50;415,00
03.01.2021 10:30;03.01.2021 10:45;1.173,75;284,00;1.529,50;3.582,00;237,00;55,00;1.891,75;2.609,00;928,00;1.622,75;59,25;418,25
03.01.2021 10:45;03.01.2021 11:00;1.171,00;281,00;1.520,00;3.642,50;276,25;55,00;1.891,50;2.653,25;925,50;1.622,00;93,00;416,75
03.01.2021 11:00;03.01.2021 11:15;1.169,00;286,00;1.529,25;3.665,00;306,50;55,00;1.891,25;2.753,50;874,50;1.620,75;87,25;418,50
03.01.2021 11:15;03.01.2021 11:30;1.163,25;281,00;1.493,50;3.704,75;331,00;55,00;1.891,25;2.808,50;872,00;1.627,00;69,50;418,50
03.01.2021 11:30;03.01.2021 11:45;1.166,25;285,50;1.463,00;3.703,50;351,50;54,75;1.891,25;2.821,25;874,25;1.639,25;170,00;417,00
03.01.2021 11:45;03.01.2021 12:00;1.167,25;281,50;1.496,50;3.735,25;362,75;54,00;1.891,25;2.819,75;879,75;1.674,75;193,50;416,75
03.01.2021 12:00;03.01.2021 12:15;1.153,25;284,75;1.499,75;3.723,25;370,50;54,00;1.891,00;2.814,25;878,25;1.696,50;428,25;415,25
03.01.2021 12:15;03.01.2021 12:30;1.154,25;281,00;1.457,25;3.772,50;377,00;54,25;1.891,00;2.799,75;880,00;1.695,00;435,00;415,75
03.01.2021 12:30;03.01.2021 12:45;1.155,00;277,50;1.436,25;3.834,75;378,25;54,75;1.890,75;2.802,75;865,25;1.691,75;398,25;416,25
03.01.2021 12:45;03.01.2021 13:00;1.152,50;275,50;1.372,50;3.858,75;369,00;54,75;1.890,50;2.836,50;844,75;1.683,50;211,00;416,00
03.01.2021 13:00;03.01.2021 13:15;1.152,75;279,25;1.342,75;3.902,75;354,00;54,75;1.892,25;2.903,75;798,50;1.650,50;77,25;413,00
03.01.2021 13:15;03.01.2021 13:30;1.146,50;281,25;1.277,50;3.962,50;336,00;54,50;1.892,00;2.891,50;770,25;1.639,25;72,25;415,00
03.01.2021 13:30;03.01.2021 13:45;1.142,75;282,75;1.165,75;3.994,50;308,50;54,75;1.892,00;2.846,25;752,25;1.632,25;105,25;414,50
03.01.2021 13:45;03.01.2021 14:00;1.142,25;283,25;1.149,50;4.036,25;281,25;54,75;1.891,25;2.843,25;747,25;1.625,50;87,25;415,75
03.01.2021 14:00;03.01.2021 14:15;1.139,25;285,75;1.173,00;4.043,50;249,00;54,75;1.894,00;2.800,00;772,25;1.582,75;306,50;418,50
03.01.2021 14:15;03.01.2021 14:30;1.141,75;282,75;1.214,75;4.133,00;215,50;54,50;1.896,50;2.778,50;770,00;1.579,00;251,50;417,50
03.01.2021 14:30;03.01.2021 14:45;1.143,50;280,00;1.232,50;4.210,75;183,25;54,50;1.896,25;2.774,50;761,00;1.604,25;214,25;414,00
03.01.2021 14:45;03.01.2021 15:00;1.139,50;284,00;1.133,25;4.206,00;154,25;54,50;1.895,25;2.783,00;748,25;1.598,50;202,00;418,50
03.01.2021 15:00;03.01.2021 15:15;1.138,25;282,25;1.070,75;4.177,75;121,75;54,50;1.895,25;2.813,00;718,50;1.594,50;110,75;419,50
03.01.2021 15:15;03.01.2021 15:30;1.141,75;281,25;1.022,75;4.172,00;91,25;54,25;1.895,75;2.858,00;686,75;1.608,00;69,25;418,75
03.01.2021 15:30;03.01.2021 15:45;1.142,25;287,00;1.044,00;4.197,25;61,50;54,25;1.894,00;2.897,00;682,50;1.601,25;99,75;417,75
03.01.2021 15:45;03.01.2021 16:00;1.144,50;281,00;1.046,50;4.231,50;33,00;54,50;1.895,50;2.904,00;686,00;1.605,25;74,25;418,25
03.01.2021 16:00;03.01.2021 16:15;1.154,00;278,75;1.046,75;4.272,75;13,50;54,50;1.894,75;2.868,75;705,25;1.639,00;319,25;417,50
03.01.2021 16:15;03.01.2021 16:30;1.158,25;281,00;1.044,75;4.319,00;4,00;54,50;1.896,00;2.860,75;742,25;1.630,00;440,50;417,75
03.01.2021 16:30;03.01.2021 16:45;1.160,00;287,75;1.052,00;4.315,25;0,50;54,50;1.895,25;2.862,50;772,75;1.646,75;665,75;417,25
03.01.2021 16:45;03.01.2021 17:00;1.170,25;302,25;1.046,00;4.309,75;0,25;54,50;1.894,50;2.867,75;801,25;1.643,50;860,25;418,50
03.01.2021 17:00;03.01.2021 17:15;1.175,25;289,00;1.044,00;4.298,25;0,25;54,25;1.895,50;2.921,75;819,00;1.658,00;678,25;417,00
03.01.2021 17:15;03.01.2021 17:30;1.180,50;290,25;976,75;4.305,75;0,25;54,50;1.898,50;2.950,00;842,00;1.655,75;890,25;415,25
03.01.2021 17:30;03.01.2021 17:45;1.185,75;288,25;987,25;4.321,75;0,25;54,50;1.898,00;2.938,00;863,50;1.664,50;1.001,25;414,00
03.01.2021 17:45;03.01.2021 18:00;1.189,50;298,75;987,75;4.349,50;0,25;54,00;1.898,00;2.916,00;898,00;1.679,25;1.024,50;415,00
03.01.2021 18:00;03.01.2021 18:15;1.191,25;324,25;989,50;4.329,00;0,25;54,25;1.897,00;2.860,50;932,75;1.687,50;875,25;417,00
03.01.2021 18:15;03.01.2021 18:30;1.187,50;345,75;985,25;4.342,00;0,25;54,00;1.896,50;2.867,75;967,75;1.695,00;801,75;415,00
03.01.2021 18:30;03.01.2021 18:45;1.188,00;328,00;953,50;4.294,00;0,25;54,00;1.897,75;2.867,75;958,25;1.708,50;795,75;415,50
03.01.2021 18:45;03.01.2021 19:00;1.185,50;356,75;889,50;4.265,50;0,25;54,00;1.897,25;2.868,75;966,75;1.696,00;838,25;415,75
03.01.2021 19:00;03.01.2021 19:15;1.183,75;351,50;889,25;4.251,50;0,25;54,25;1.899,00;2.876,50;983,75;1.690,00;723,25;414,75
03.01.2021 19:15;03.01.2021 19:30;1.188,00;346,25;890,75;4.269,25;0,25;54,25;1.897,25;2.874,25;996,75;1.698,75;606,50;416,25
03.01.2021 19:30;03.01.2021 19:45;1.181,00;340,50;890,50;4.250,00;0,25;54,25;1.897,25;2.873,25;1.001,00;1.704,50;450,50;416,25
03.01.2021 19:45;03.01.2021 20:00;1.180,00;299,75;890,00;4.202,50;0,25;54,25;1.897,25;2.833,00;987,00;1.695,50;305,00;412,25
03.01.2021 20:00;03.01.2021 20:15;1.166,75;327,75;890,50;4.197,75;0,25;54,50;1.897,00;2.732,00;986,75;1.755,50;407,50;413,50
03.01.2021 20:15;03.01.2021 20:30;1.167,25;281,75;891,00;4.168,00;0,25;54,50;1.897,25;2.674,25;977,50;1.747,75;356,50;414,50
03.01.2021 20:30;03.01.2021 20:45;1.163,75;299,75;889,50;4.145,25;0,25;54,50;1.896,00;2.701,00;937,50;1.767,00;275,50;412,00
03.01.2021 20:45;03.01.2021 21:00;1.159,25;290,50;887,50;4.063,75;0,25;54,50;1.895,25;2.689,75;919,25;1.752,75;242,50;414,50
03.01.2021 21:00;03.01.2021 21:15;1.149,25;276,75;889,50;3.989,50;0,25;54,50;1.895,75;2.710,00;918,25;1.624,75;115,50;416,75
03.01.2021 21:15;03.01.2021 21:30;1.144,50;276,00;889,00;3.944,25;0,25;54,75;1.895,25;2.691,75;912,00;1.634,75;112,00;414,50
03.01.2021 21:30;03.01.2021 21:45;1.142,25;285,25;889,00;3.878,00;0,25;54,75;1.896,50;2.705,75;885,50;1.631,00;102,75;415,00
03.01.2021 21:45;03.01.2021 22:00;1.146,50;308,50;889,50;3.788,00;0,25;54,75;1.896,50;2.666,25;895,00;1.632,50;76,25;417,25
03.01.2021 22:00;03.01.2021 22:15;1.138,75;298,75;889,00;3.628,25;0,25;54,50;1.897,50;2.681,00;897,25;1.602,25;250,75;415,50
03.01.2021 22:15;03.01.2021 22:30;1.135,25;301,75;888,25;3.633,75;0,25;54,50;1.896,75;2.660,25;895,50;1.610,00;213,25;415,50
03.01.2021 22:30;03.01.2021 22:45;1.138,25;287,75;885,75;3.625,00;0,25;54,50;1.896,00;2.647,75;906,50;1.622,25;108,00;413,50
03.01.2021 22:45;03.01.2021 23:00;1.134,25;324,25;887,00;3.582,75;0,25;55,00;1.896,25;2.567,25;918,00;1.636,75;73,00;413,50
03.01.2021 23:00;03.01.2021 23:15;1.124,00;336,75;887,75;3.571,50;0,25;55,00;1.896,50;2.489,75;916,50;1.587,25;30,00;412,25
03.01.2021 23:15;03.01.2021 23:30;1.126,75;321,50;888,25;3.538,00;0,25;55,00;1.895,50;2.423,25;969,75;1.584,75;12,50;413,50
03.01.2021 23:30;03.01.2021 23:45;1.120,50;312,25;888,25;3.501,25;0,25;54,75;1.897,25;2.356,50;983,00;1.585,75;12,75;412,00
03.01.2021 23:45;04.01.2021 00:00;1.115,50;308,00;889,25;3.451,00;0,25;54,75;1.898,00;2.305,75;1.013,00;1.609,00;12,25;413,00
04.01.2021 00:00;04.01.2021 00:15;1.112,00;331,75;888,25;3.440,50;0,25;54,75;1.897,50;2.407,25;1.014,00;1.542,50;89,25;420,75
04.01.2021 00:15;04.01.2021 00:30;1.114,00;310,25;887,00;3.423,75;0,25;54,75;1.898,25;2.431,00;1.014,00;1.564,25;116,50;422,00
04.01.2021 00:30;04.01.2021 00:45;1.113,75;340,25;886,75;3.440,75;0,25;54,75;1.897,75;2.395,75;1.017,75;1.561,75;70,75;421,75
04.01.2021 00:45;04.01.2021 01:00;1.113,25;349,00;888,00;3.408,75;0,25;55,00;1.897,50;2.398,75;1.056,50;1.557,00;34,25;423,25
04.01.2021 01:00;04.01.2021 01:15;1.111,25;275,25;888,25;3.368,00;0,25;54,75;1.897,75;2.499,75;1.051,75;1.586,00;46,75;414,25
04.01.2021 01:15;04.01.2021 01:30;1.107,25;271,50;888,25;3.367,50;0,25;54,75;1.896,25;2.559,75;1.055,50;1.589,25;15,25;412,75
04.01.2021 01:30;04.01.2021 01:45;1.108,50;287,00;888,00;3.350,00;0,25;54,25;1.896,25;2.616,00;1.040,25;1.583,00;5,75;417,25
04.01.2021 01:45;04.01.2021 02:00;1.110,75;265,25;888,25;3.328,75;0,25;54,00;1.893,25;2.661,00;1.033,75;1.590,50;5,50;417,00
04.01.2021 02:00;04.01.2021 02:15;1.110,00;268,00;888,00;3.329,25;0,25;54,00;1.890,75;2.751,00;1.022,75;1.590,25;14,00;415,50
04.01.2021 02:15;04.01.2021 02:30;1.111,00;278,75;885,50;3.315,50;0,25;54,25;1.876,75;2.778,75;1.001,50;1.598,75;12,25;413,75
04.01.2021 02:30;04.01.2021 02:45;1.110,75;280,25;886,75;3.302,75;0,25;54,25;1.879,50;2.796,75;993,25;1.599,75;12,25;414,00
04.01.2021 02:45;04.01.2021 03:00;1.108,00;272,00;888,00;3.284,75;0,25;54,25;1.882,75;2.807,00;988,00;1.593,25;12,25;415,50
04.01.2021 03:00;04.01.2021 03:15;1.104,75;274,50;888,50;3.272,50;0,25;54,25;1.890,75;2.779,00;1.000,00;1.633,75;12,00;413,25
04.01.2021 03:15;04.01.2021 03:30;1.105,75;268,25;888,25;3.276,50;0,25;54,25;1.893,00;2.781,00;1.027,75;1.656,75;12,00;412,75
04.01.2021 03:30;04.01.2021 03:45;1.106,50;267,75;888,50;3.257,00;0,25;54,25;1.892,00;2.775,25;1.059,75;1.663,25;12,00;411,25
04.01.2021 03:45;04.01.2021 04:00;1.103,00;271,00;887,75;3.213,25;0,25;54,25;1.891,75;2.731,25;1.093,75;1.676,75;9,50;410,50
04.01.2021 04:00;04.01.2021 04:15;1.102,25;273,50;887,25;3.202,75;0,25;54,25;1.891,50;2.633,25;1.117,25;1.668,00;10,50;410,00
04.01.2021 04:15;04.01.2021 04:30;1.104,50;272,75;889,50;3.202,75;0,25;54,25;1.890,75;2.676,75;1.141,00;1.681,75;21,25;412,25
04.01.2021 04:30;04.01.2021 04:45;1.098,50;274,00;889,50;3.177,75;0,25;54,00;1.894,25;2.712,00;1.144,00;1.690,75;24,25;415,25
04.01.2021 04:45;04.01.2021 05:00;1.099,25;280,25;889,50;3.160,50;0,25;54,00;1.895,50;2.669,00;1.152,25;1.721,25;14,25;412,75
04.01.2021 05:00;04.01.2021 05:15;1.102,75;271,25;885,25;3.135,00;0,25;54,00;1.892,50;2.568,00;1.184,75;1.797,25;9,75;413,50
04.01.2021 05:15;04.01.2021 05:30;1.104,75;273,00;885,00;3.097,75;0,25;54,00;1.894,25;2.619,00;1.226,25;1.868,75;12,00;408,25
04.01.2021 05:30;04.01.2021 05:45;1.105,50;271,00;887,75;3.100,75;0,25;54,25;1.894,50;2.647,25;1.332,00;1.914,50;40,00;404,25
04.01.2021 05:45;04.01.2021 06:00;1.108,50;280,50;885,75;3.104,00;0,25;54,25;1.894,75;2.728,25;1.402,00;2.002,25;83,00;406,25
04.01.2021 06:00;04.01.2021 06:15;1.110,50;279,50;886,75;3.143,50;0,25;54,25;1.893,25;2.869,75;1.506,75;2.141,00;96,50;403,50
04.01.2021 06:15;04.01.2021 06:30;1.118,25;270,00;886,25;3.131,75;0,25;53,75;1.895,00;2.998,75;1.578,75;2.223,75;148,50;411,00
04.01.2021 06:30;04.01.2021 06:45;1.118,25;271,00;886,25;3.100,75;0,25;53,75;1.894,50;3.058,25;1.691,00;2.373,50;207,25;405,50
04.01.2021 06:45;04.01.2021 07:00;1.125,00;278,25;968,50;3.064,00;0,25;53,75;1.893,50;3.161,75;1.733,25;2.491,25;273,75;397,00
04.01.2021 07:00;04.01.2021 07:15;1.133,00;278,25;986,00;3.013,75;0,25;53,75;1.891,75;3.330,75;1.777,50;2.647,00;176,50;402,50
04.01.2021 07:15;04.01.2021 07:30;1.141,25;272,75;1.061,00;2.959,50;0,25;53,50;1.892,50;3.383,75;1.789,25;2.736,25;155,00;404,25
04.01.2021 07:30;04.01.2021 07:45;1.143,50;271,00;1.085,50;2.913,25;0,25;53,50;1.892,25;3.332,50;1.802,50;2.828,50;287,50;402,00
04.01.2021 07:45;04.01.2021 08:00;1.147,00;272,50;1.098,75;2.881,00;0,50;52,25;1.892,25;3.328,75;1.859,25;2.879,50;440,50;403,75
04.01.2021 08:00;04.01.2021 08:15;1.163,50;333,00;1.211,50;2.806,25;11,00;52,25;1.893,50;3.362,25;1.930,25;2.929,00;401,75;405,75
04.01.2021 08:15;04.01.2021 08:30;1.176,75;348,00;1.331,75;2.763,50;35,75;52,00;1.897,50;3.375,75;1.931,75;2.940,50;476,75;407,50
04.01.2021 08:30;04.01.2021 08:45;1.181,75;362,50;1.342,50;2.744,50;28,25;52,25;1.897,75;3.395,25;1.926,50;2.936,50;513,25;408,25
04.01.2021 08:45;04.01.2021 09:00;1.185,00;347,00;1.344,25;2.730,50;24,75;52,25;1.897,25;3.426,00;1.900,50;2.962,50;583,75;408,00
04.01.2021 09:00;04.01.2021 09:15;1.176,75;296,50;1.345,00;2.712,50;36,00;52,25;1.897,00;3.487,25;1.924,00;2.984,00;373,50;405,75
04.01.2021 09:15;04.01.2021 09:30;1.176,25;294,25;1.346,25;2.677,00;57,00;52,25;1.897,50;3.500,25;1.893,00;2.999,50;457,75;405,00
04.01.2021 09:30;04.01.2021 09:45;1.182,75;301,00;1.344,75;2.626,50;78,50;52,00;1.898,00;3.505,25;1.906,25;3.042,25;574,00;406,75
04.01.2021 09:45;04.01.2021 10:00;1.178,00;368,25;1.361,25;2.584,75;107,00;52,00;1.898,00;3.541,25;1.947,25;3.099,25;523,50;403,25
04.01.2021 10:00;04.01.2021 10:15;1.171,00;372,50;1.448,50;2.583,50;136,75;52,25;1.896,50;3.583,00;1.942,25;3.115,75;758,25;401,00
04.01.2021 10:15;04.01.2021 10:30;1.167,50;349,25;1.469,25;2.567,50;165,25;52,00;1.896,25;3.605,25;1.957,25;3.120,00;821,00;404,25
04.01.2021 10:30;04.01.2021 10:45;1.177,00;361,75;1.441,50;2.550,25;193,75;52,00;1.896,25;3.617,00;1.962,25;3.127,50;855,75;405,50
04.01.2021 10:45;04.01.2021 11:00;1.172,25;373,50;1.473,00;2.529,50;220,25;52,00;1.895,75;3.661,75;1.971,50;3.132,75;839,25;407,25
04.01.2021 11:00;04.01.2021 11:15;1.166,00;333,50;1.467,25;2.544,00;239,25;51,75;1.893,00;3.678,00;1.967,50;3.161,25;479,00;409,00
04.01.2021 11:15;04.01.2021 11:30;1.166,75;343,75;1.445,50;2.563,25;258,00;52,00;1.890,75;3.695,75;1.977,00;3.180,00;472,50;408,00
04.01.2021 11:30;04.01.2021 11:45;1.168,50;393,00;1.432,50;2.604,00;269,00;52,25;1.890,75;3.701,00;1.988,00;3.178,75;554,00;407,75
04.01.2021 11:45;04.01.2021 12:00;1.166,00;384,75;1.438,00;2.578,75;282,75;52,50;1.891,00;3.717,50;1.940,50;3.173,50;626,50;430,25
04.01.2021 12:00;04.01.2021 12:15;1.155,00;433,00;1.438,75;2.579,25;290,75;52,75;1.891,25;3.622,00;1.937,25;3.188,25;1.134,75;430,25
04.01.2021 12:15;04.01.2021 12:30;1.150,50;436,75;1.417,25;2.574,50;291,25;52,50;1.891,50;3.536,50;1.931,25;3.196,00;1.158,75;428,25
04.01.2021 12:30;04.01.2021 12:45;1.155,50;441,00;1.424,00;2.606,50;290,00;52,75;1.891,50;3.557,00;1.934,50;3.191,50;1.080,75;412,50
04.01.2021 12:45;04.01.2021 13:00;1.154,25;397,50;1.422,50;2.617,00;284,50;52,00;1.891,25;3.557,00;1.947,25;3.183,25;940,25;410,00
04.01.2021 13:00;04.01.2021 13:15;1.149,75;366,00;1.388,00;2.603,00;273,75;52,00;1.891,25;3.586,50;1.976,50;3.155,50;624,00;409,75
